filename,capacity,checked,company,component,country,dt_actual,dt_announce,dt_cancel,dt_operational,finetune,investment_value,jobs,location,phase,reject-phase,share-investment,status,tech
ITA-00167-01118_06_00_00,242.78 MWp,True,Iberdrola,deployment,ITA,null,01-2024,null,01-2025,False,null,null,Catania,initial,False,False,operational,solar
DEU-00546-00596_01_03_00,24 GWh,True,Opel,cell_manufacturing,DEU,null,05-2019,null,null,False,5-6 billion EUR,2000,Kaiserslautern,initial,True,False,actual,battery
BEL-00138-02082_04_04_00,null,True,European Clean Hydrogen Alliance,electrolysers,BEL,null,09-2020,null,null,False,"""\u20AC24-42 billion""",null,Brussels,initial,True,,announced,hydrogen
DEU-00037-08554_01_03_00,14 GWh,True,Contemporary Amperex Technology Co. Ltd.,cell_manufacturing,DEU,01-2019,null,null,null,False,"""\u20AC1.8 billion""",null,Arnstadt,initial,True,False,actual,battery
DEU-00558-01143_01_03_01,null,True,Karlsruhe Institute of Technology,cell_manufacturing,DEU,null,null,null,null,False,null,null,Karlsruhe,first expansion,True,False,operational,battery
DEU-00454-07323_01_03_00,null,True,Northvolt Germany,cell_manufacturing,DEU,null,null,null,null,False,null,null,Heide,initial,True,False,announced,battery
GBR-00225-00988_01_05_00,null,True,Coventry Airport,recycling,GBR,null,null,null,null,False,null,null,Coventry,initial,True,False,announced,battery
BEL-00138-00799_01_01_01,null,True,Umicore,materials_refining,BEL,null,null,null,null,False,null,null,Brussels,first expansion,True,False,actual,battery
DEU-01585-00821_01_03_00,null,True,Varta,cell_manufacturing,DEU,06-2020,06-2020,null,null,False,null,1000,Nordlingen,initial,True,False,actual,battery
DEU-00341-00261_01_03_00,null,True,Farasis Energy,cell_manufacturing,DEU,null,null,null,null,False,null,null,Frickenhausen,initial,True,False,announced,battery
GBR-00225-01010_01_00_00,null,True,EDF,deployment,GBR,null,null,null,12-2023,False,null,null,Coventry,initial,False,False,operational,battery
SWE-01338-00582_01_03_00,null,True,Northvolt,cell_manufacturing,SWE,null,10-2017,null,null,False,"""\u20AC4 billion""",null,Nordic region,initial,True,False,announced,battery
GBR-01037-00759_07_01_00,40 GWh,True,Tata Group,EV_component_manufacturing,GBR,null,07-2023,null,null,False,"""\xA34 billion""",4000,Somerset,initial,True,False,announced,vehicle
DEU-00364-00768_07_02_00,null,True,Tesla,battery_vehicle_assembly,DEU,null,06-2018,null,null,False,null,null,German-French border,initial,True,False,announced,vehicle
ROU-00351-00069_01_03_01,null,True,Avesta Battery and Energy Engineering,cell_manufacturing,ROU,null,null,null,null,False,null,null,"""Gala\u021Bi""",first expansion,True,False,announced,battery
DEU-00804-00582_01_03_00,null,True,Northvolt,cell_manufacturing,DEU,null,06-2022,null,null,False,null,null,Northern Germany,initial,True,False,announced,battery
ROU-00351-07310_01_03_00,null,True,ABEE,cell_manufacturing,ROU,null,null,null,null,False,null,null,"""Gala\u021Bi""",initial,True,False,actual,battery
DEU-00119-00768_07_01_00,null,True,Tesla,EV_component_manufacturing,DEU,07-2020,null,null,null,False,4.5 to 6.0 billion USD,null,Brandenburg,initial,True,False,actual,vehicle
DEU-00942-00695_01_03_01,null,True,SVOLT,cell_manufacturing,DEU,null,null,null,null,False,null,null,Saarland,first expansion,True,False,cancelled,battery
DEU-02604-00120_07_01_00,14 GWh,True,CATL,EV_component_manufacturing,DEU,null,10-2018,null,null,False,"""\u20AC240 million""",600,"""Th\xFCringen""",initial,True,False,announced,vehicle
LVA-00922-00042_01_03_00,null,True,Anodox Energy Systems,cell_manufacturing,LVA,null,null,null,12-2025,False,null,300,Riga,initial,False,False,announced,battery
ROU-00351-00069_07_02_00,null,True,Avesta Battery and Energy Engineering,battery_vehicle_assembly,ROU,null,null,null,null,False,null,8000,"""Gala\u021Bi""",initial,True,False,announced,vehicle
DEU-00546-00602_01_03_01,null,True,PSA Group,cell_manufacturing,DEU,null,null,null,null,False,null,2000,Kaiserslautern,first expansion,True,False,announced,battery
BEL-01622-01420_01_00_01,null,True,TotalEnergies,deployment,BEL,null,null,null,null,False,null,null,Antwerp,first expansion,True,False,announced,battery
DEU-00244-00024_07_02_00,null,True,Akasol,battery_vehicle_assembly,DEU,null,null,null,null,False,20 million EUR,null,Darmstadt,initial,True,False,actual,vehicle
ESP-01830-06130_07_01_00,null,True,Sumitomo Electric Bordnetze,EV_component_manufacturing,ESP,06-2024,null,null,null,False,null,350,Cuenca,initial,False,False,actual,vehicle
FRA-00770-01424_01_04_00,null,True,ACC,module_assembly,FRA,null,null,null,null,False,null,null,Nersac,initial,True,False,actual,battery
DEU-01111-00120_01_04_01,null,True,CATL,module_assembly,DEU,07-2019,07-2019,null,12-2022,False,1.8 billion EUR,1500,Thuringia,first expansion,True,False,operational,battery
LTU-03212-08160_06_04_00,null,True,Via Solis,modules,LTU,null,null,null,10-2014,False,null,null,Vilnius,initial,False,False,operational,solar
HUN-00249-00521_01_03_00,null,True,Mercedes-Benz,cell_manufacturing,HUN,null,null,null,null,False,null,null,Debrecen,initial,True,False,announced,battery
DEU-00244-00024_01_03_01,null,True,Akasol,cell_manufacturing,DEU,null,null,null,null,False,20 million EUR,null,Darmstadt,first expansion,True,False,actual,battery
AUT-00388-01320_01_02_00,null,True,TU Graz University,battery_materials,AUT,null,10-2020,null,null,False,null,null,Graz,initial,True,,announced,battery
GBR-01037-00759_01_04_00,null,True,Tata Group,module_assembly,GBR,null,07-2023,null,null,False,"""\xA34 billion""",4000,Somerset,initial,True,False,announced,battery
ESP-00947-00832_07_01_01,null,True,Volkswagen,EV_component_manufacturing,ESP,03-2023,null,null,null,False,null,null,Sagunt,first expansion,True,False,actual,vehicle
BEL-01210-00771_01_04_00,null,True,Thunder Power,module_assembly,BEL,null,null,null,null,False,null,null,Walloon,initial,True,False,announced,battery
POL-00268-00440_01_03_00,null,True,LG,cell_manufacturing,POL,01-2019,null,null,null,False,null,700,"""Dolno\u015Bl\u0105skie""",initial,True,False,actual,battery
AUT-00388-00061_01_99_00,null,True,Audi,null,AUT,null,null,null,null,False,null,null,Graz,initial,True,,actual,battery
DEU-00546-00596_01_03_01,null,True,Opel,cell_manufacturing,DEU,01-2023,05-2019,null,null,False,null,2000,Kaiserslautern,first expansion,True,False,actual,battery
CZE-08641-08791_03_00_00,null,True,Energy 21,deployment,CZE,null,05-2010,null,null,False,null,null,Central and Eastern Europe,initial,True,False,actual,hydroelectric
ESP-03486-02557_06_00_00,null,True,Endesa,deployment,ESP,09-2020,09-2020,null,null,False,null,null,southern Spain,initial,True,,actual,solar
DEU-02408-00768_07_02_00,null,True,Tesla,battery_vehicle_assembly,DEU,null,null,null,null,False,null,null,Berlin-Brandenburg,initial,True,False,announced,vehicle
DEU-00558-01143_01_03_00,null,True,Karlsruhe Institute of Technology,cell_manufacturing,DEU,null,null,null,null,False,null,null,Karlsruhe,initial,True,False,actual,battery
NOR-01502-00540_01_03_00,null,True,Morrow Batteries,cell_manufacturing,NOR,null,null,null,null,False,null,null,Agder,initial,True,False,announced,battery
ESP-00766-02129_01_03_00,null,True,AESC Envision,cell_manufacturing,ESP,null,null,null,12-2025,False,null,null,Navalmoral de la Mata,initial,False,False,announced,battery
SWE-01026-00582_01_04_01,null,True,Northvolt,module_assembly,SWE,null,06-2023,null,null,False,null,null,Skelleftea,first expansion,True,False,actual,battery
ESP-01932-01118_01_04_00,null,True,Iberdrola,module_assembly,ESP,null,null,null,null,False,null,null,Almaraz,initial,True,False,announced,battery
ITA-02755-02908_06_00_00,8.84 kWp,True,FuturaSun,deployment,ITA,06-2021,06-2021,null,06-2021,False,null,null,Cuneo,initial,False,False,operational,solar
AUT-08648-08805_01_00_00,null,True,Enerox Holdings Limited,deployment,AUT,null,null,null,null,False,null,null,Vametco Alloys mine,initial,True,False,announced,battery
ROU-00351-00069_01_05_00,null,True,Avesta Battery and Energy Engineering,recycling,ROU,null,null,null,null,False,null,null,"""Gala\u021Bi""",initial,False,False,announced,battery
GBR-00809-00114_07_01_00,null,True,Britishvolt,EV_component_manufacturing,GBR,null,03-2022,null,null,False,null,3000,Northumberland,initial,True,False,actual,vehicle
ESP-00963-00388_01_01_00,null,True,Infinity Lithium,materials_refining,ESP,null,null,null,null,False,null,null,San Jose,initial,False,False,delayed,battery
PRT-06958-01587_01_00_00,null,True,EDP,deployment,PRT,null,null,null,05-2022,False,null,null,Alqueva hydropower dam,initial,False,False,operational,battery
BEL-01622-05820_04_00_00,null,True,Port of Antwerp,deployment,BEL,null,null,null,null,False,null,null,Antwerp,initial,True,False,announced,hydrogen
DEU-00213-00274_01_03_00,null,True,Ford,cell_manufacturing,DEU,null,null,null,null,False,null,null,Cologne,initial,False,False,announced,battery
DEU-00418-00158_07_01_00,null,True,Customcells,EV_component_manufacturing,DEU,null,null,null,null,False,null,null,"""G\xE4rtringen""",initial,True,False,announced,vehicle
DEU-00456-00158_07_01_00,null,True,Customcells,EV_component_manufacturing,DEU,null,null,null,null,False,null,null,Heilbronn,initial,True,False,announced,vehicle
BEL-02668-01512_01_00_00,null,True,Centrica,deployment,BEL,10-2023,null,null,06-2024,False,null,null,Ostend,initial,False,False,announced,battery
DEU-00620-00024_07_01_01,null,True,Akasol,EV_component_manufacturing,DEU,null,null,null,null,False,null,null,Langen,first expansion,True,False,actual,vehicle
PRT-07081-07738_01_00_00,16 MWh,True,Endesa Portugal,deployment,PRT,04-2022,04-2022,null,06-2023,False,null,null,"""Alto Rabag\xE3o""",initial,False,,actual,battery
ESP-07443-01118_01_00_00,null,True,Iberdrola,deployment,ESP,null,null,null,11-2019,False,null,null,Caravaca de la Cruz,initial,False,False,operational,battery
DEU-00560-00080_01_03_00,null,True,BMZ,cell_manufacturing,DEU,null,null,null,null,False,null,null,"""Karlstein-Gro\xDFwelzheim""",initial,True,False,announced,battery
GBR-00809-00114_01_04_00,null,True,Britishvolt,module_assembly,GBR,null,03-2022,null,null,False,null,null,Northumberland,initial,True,False,actual,battery
ESP-01198-00088_07_99_00,null,True,Basquevolt,null,ESP,null,null,null,null,False,null,800,Vitoria-Gasteiz,initial,True,False,announced,vehicle
BEL-00830-00063_01_00_01,null,True,Aurubis,recycling,BEL,null,null,null,null,False,null,null,Olen,first expansion,False,False,announced,battery
DEU-01311-00970_01_03_00,100 MWh,True,Cellforce,cell_manufacturing,DEU,null,null,null,null,False,null,null,near Stuttgart,initial,True,False,actual,battery
ITA-05465-05905_06_00_00,8.16 MW,True,Renantis,deployment,ITA,null,07-2023,null,null,False,"""\u20AC8 million""",null,Manzano,initial,False,False,announced,solar
GBR-08094-09371_01_03_00,null,True,Labour,cell_manufacturing,GBR,null,03-2023,null,null,False,null,null,North East,initial,True,False,announced,battery
DEU-00213-00274_07_02_01,null,True,Ford,battery_vehicle_assembly,DEU,null,null,null,null,False,null,null,Cologne,first expansion,True,False,actual,vehicle
ITA-01188-07436_06_00_00,null,True,Gestore dei Servizi Energetici,deployment,ITA,null,null,null,null,False,null,null,Various locations,initial,True,False,actual,solar
DEU-06720-00702_01_05_00,null,True,Samsung,recycling,DEU,null,null,null,null,False,null,null,Gera,initial,True,False,announced,battery
ESP-00068-01284_01_03_00,null,True,Silence,cell_manufacturing,ESP,null,null,null,06-2023,False,null,null,Barcelona,initial,False,False,operational,battery
BEL-01727-01594_01_00_00,20 MWh,True,EStor-Lux,deployment,BEL,06-2021,12-2021,null,null,False,null,null,Bastogne,initial,True,,actual,battery
BEL-00366-00846_01_04_00,null,True,Volvo Group,module_assembly,BEL,null,null,null,03-2020,False,null,null,Ghent,initial,False,False,operational,battery
DEU-01297-00617_01_04_00,null,True,Porsche,module_assembly,DEU,null,null,null,null,False,null,1200,"Zuffenhausen, Stuttgart",initial,True,False,actual,battery
AUT-00388-00900_01_01_00,null,True,AVL,materials_refining,AUT,null,null,null,null,False,null,null,Graz,initial,True,False,announced,battery
PRT-07081-02776_03_00_00,null,True,Ciel & Terre,deployment,PRT,null,null,null,null,False,null,null,"""Alto Rabag\xE3o""",initial,True,False,announced,hydroelectric
AUT-00632-00803_01_00_00,null,True,University of Leoben,deployment,AUT,null,null,null,null,False,null,null,Leoben,initial,True,False,announced,battery
ITA-00978-00399_01_03_00,45 GWh,True,Italvolt,cell_manufacturing,ITA,null,02-2021,null,null,True,4 billion EUR,null,Scarmagno,initial,False,False,actual,battery
ESP-02319-07931_06_00_00,null,True,Merlin Properties,deployment,ESP,null,null,null,null,False,null,null,Bilbao,initial,True,False,announced,solar
GBR-00127-00020_01_03_00,40 GWh,True,Agratas,cell_manufacturing,GBR,null,02-2024,null,null,False,null,4000,Bridgwater,initial,True,False,actual,battery
LTU-07309-02881_04_01_00,null,True,European Energy,green_hydrogen,LTU,null,null,null,null,False,null,null,Jonava,initial,True,False,announced,hydrogen
DEU-00305-00120_01_03_01,null,True,CATL,cell_manufacturing,DEU,null,null,null,null,False,null,null,Erfurt,first expansion,False,False,actual,battery
FRA-00274-02453_01_03_01,13 GWh,True,Stellantis Group,cell_manufacturing,FRA,null,04-2021,null,null,False,null,600,Douvrin,first expansion,True,False,actual,battery
HUN-00015-00040_01_05_00,null,True,Andrada Group,recycling,HUN,null,null,null,null,False,null,200,"""Als\xF3zsolca""",initial,False,False,announced,battery
PRT-00318-00069_01_99_00,null,True,Avesta Battery and Energy Engineering,null,PRT,null,null,null,null,False,null,null,Figueira da Foz,initial,False,False,announced,battery
ITA-03951-02324_07_03_00,null,True,Iveco,fuel_cell_vehicle_assembly,ITA,08-2022,null,null,04-2023,True,null,null,Foggia,initial,False,False,operational,vehicle
BEL-01282-00616_01_00_00,null,True,Polestar,deployment,BEL,null,null,null,null,False,null,null,Zeebrugge,initial,True,False,announced,battery
ITA-06803-07409_01_00_00,85 MW,True,EP Produzione,deployment,ITA,null,08-2024,null,null,False,null,null,Ferrara Energy Center,initial,False,False,announced,battery
DEU-00121-01007_01_03_00,null,True,EAS,cell_manufacturing,DEU,null,null,null,null,False,null,null,Braunschweig,initial,True,False,actual,battery
DEU-10101-00768_07_02_00,null,True,Tesla,battery_vehicle_assembly,DEU,11-2020,01-2020,null,null,False,40.91 million EUR,null,Gruenheide,initial,True,False,actual,vehicle
PRT-06958-03070_01_00_00,null,True,Isigenere,contractual,PRT,05-2022,null,null,05-2022,False,null,null,Alqueva hydropower dam,initial,False,False,operational,other
BEL-09678-04171_07_00_00,null,True,Perpetum Energy,deployment,BEL,07-2019,null,null,null,False,null,null,Aisemont,initial,True,False,actual,vehicle
ESP-00668-00084_07_00_00,null,True,BYD,deployment,ESP,null,null,null,null,False,null,null,Madrid,initial,True,False,announced,vehicle
BEL-09678-04171_06_00_00,null,True,Perpetum Energy,deployment,BEL,08-2019,null,null,07-2020,False,null,null,Aisemont,initial,False,False,actual,solar
GBR-00129-00114_01_03_00,null,True,Britishvolt,cell_manufacturing,GBR,null,07-2021,null,null,False,null,null,Britain,initial,True,False,announced,battery
BEL-02668-06725_01_00_00,null,True,Alfen,contractual,BEL,null,null,null,null,False,null,null,Ostend,initial,False,False,actual,battery
DEU-00374-00768_07_02_00,null,True,Tesla,battery_vehicle_assembly,DEU,null,null,null,null,False,null,null,GigaBerlin,initial,True,False,actual,vehicle
DEU-01067-00261_01_03_00,null,True,Farasis Energy,cell_manufacturing,DEU,null,null,null,null,False,null,null,Stuttgart,initial,True,False,announced,battery
ITA-06827-02081_03_00_00,null,True,Enel,deployment,ITA,null,null,null,null,True,null,null,Bergamo,initial,False,False,operational,hydroelectric
GBR-02152-06191_01_03_00,null,True,Tata Motors Limited,cell_manufacturing,GBR,null,null,null,null,False,null,null,Bridgewater,initial,True,False,announced,battery
ITA-01847-03341_01_04_00,null,True,Recom,module_assembly,ITA,null,null,null,null,False,null,null,Padua,initial,False,False,announced,battery
PRT-07224-02557_08_00_00,null,True,Endesa,deployment,PRT,null,null,null,null,False,null,null,"""Alto Rabag\xE3o, Vila Real""",initial,True,,announced,wind
PRT-04593-05008_01_00_00,null,True,Exide Technologies,deployment,PRT,null,04-2019,null,null,False,null,null,Castanheira do Ribatejo,initial,True,,announced,battery
DEU-01150-08707_08_00_00,null,True,"""Eberhard Karls University of T\xFCbingen""",deployment,DEU,null,null,null,null,False,null,null,"""T\xFCbingen""",initial,True,False,announced,wind
ESP-05630-02557_06_00_00,null,True,Endesa,deployment,ESP,null,null,null,null,False,null,null,Southern Spain,initial,True,,actual,solar
ESP-00068-07931_06_00_00,null,True,Merlin Properties,deployment,ESP,null,null,null,null,False,null,null,Barcelona,initial,True,False,announced,solar
DEU-00094-00832_01_03_00,null,True,Volkswagen,cell_manufacturing,DEU,null,null,null,null,False,null,null,Berlin,initial,True,False,announced,battery
ESP-06625-00832_01_03_00,40 GWh,True,Volkswagen,cell_manufacturing,ESP,03-2023,03-2023,null,null,False,10 billion EUR,3000,Sagunto,initial,True,,actual,battery
ESP-00766-00228_01_03_00,null,True,Envision AESC,cell_manufacturing,ESP,null,null,null,null,False,null,null,Navalmoral de la Mata,initial,True,False,announced,battery
ITA-01490-01620_01_00_00,null,True,Energy Dome,deployment,ITA,12-2023,null,null,null,False,null,null,Sardinia,initial,False,False,actual,battery
GBR-01707-00114_01_03_00,null,True,Britishvolt,cell_manufacturing,GBR,null,05-2022,null,null,False,"""\xA3100 million""",null,Cambois,initial,True,False,announced,battery
PRT-04593-01587_06_00_00,null,True,EDP,deployment,PRT,null,null,null,null,False,null,null,Castanheira do Ribatejo,initial,False,False,announced,solar
ITA-03732-07384_01_01_00,null,True,Altamin,materials_refining,ITA,null,null,null,null,False,null,null,Lazio,initial,False,False,intended,battery
AUT-00138-03692_04_01_00,TEST-VALUE,True,Verbund AG,TEST-VALUE,AUT,TEST-VALUE,TEST-VALUE,TEST-VALUE,TEST-VALUE,False,TEST-VALUE,TEST-VALUE,Brussels,TEST-VALUE,False,False,TEST-VALUE,TEST-VALUE
ITA-06735-07363_01_03_00,"""600\u2013800 batteries per day""",True,Pylon Technologies,cell_manufacturing,ITA,null,05-2023,null,null,False,null,null,Veneto,initial,True,,announced,battery
DEU-06391-00391_01_04_00,20 GWh,True,InoBat Auto,module_assembly,DEU,null,09-2023,null,null,False,null,null,Middle Europe,initial,True,False,announced,battery
DEU-00546-01420_01_03_00,null,True,TotalEnergies,cell_manufacturing,DEU,null,null,null,null,False,null,2000,Kaiserslautern,initial,True,False,announced,battery
DEU-00369-00768_01_03_00,null,True,Tesla,cell_manufacturing,DEU,null,null,null,null,False,null,null,Giga Berlin,initial,True,False,actual,battery
SWE-01999-00582_01_03_00,null,True,Northvolt,cell_manufacturing,SWE,null,null,null,null,False,null,null,Nordic countries,initial,True,False,announced,battery
ITA-00878-00323_01_05_00,"50,000 to 70,000 tonnes",True,Glencore,recycling,ITA,null,05-2023,null,null,False,null,null,Portovesme,initial,True,,announced,battery
ESP-06681-01118_01_00_00,null,True,Iberdrola,deployment,ESP,05-2019,null,null,null,False,null,null,"""N\xFA\xF1ez de Balboa""",initial,True,False,actual,battery
ITA-06820-04901_01_00_00,500 kW/822 kWh,True,Edison,deployment,ITA,null,null,null,11-2018,True,null,null,Altomonte,initial,False,False,operational,battery
DEU-01150-00970_07_01_00,100 MWh per year,True,Cellforce,EV_component_manufacturing,DEU,null,07-2021,null,null,False,20 to 30 million EUR,null,"""T\xFCbingen""",initial,True,False,announced,vehicle
ESP-00166-00771_07_02_00,null,True,Thunder Power,battery_vehicle_assembly,ESP,null,null,null,null,False,null,null,Catalonia,initial,False,False,announced,vehicle
ITA-05632-02453_07_02_00,null,True,Stellantis Group,battery_vehicle_assembly,ITA,null,null,null,null,False,null,null,Cassino,initial,False,False,announced,vehicle
DEU-00037-00120_01_04_01,8 GWh,True,CATL,module_assembly,DEU,04-2022,04-2022,null,null,False,null,null,Arnstadt,first expansion,True,False,actual,battery
CZE-00291-00832_01_03_00,null,True,Volkswagen,cell_manufacturing,CZE,null,03-2021,null,null,False,null,null,Eastern Europe,initial,True,False,announced,battery
ITA-04511-10497_01_03_00,null,True,Pylon LifeEU,cell_manufacturing,ITA,null,null,null,12-2023,False,null,null,Sant'Angelo di Piove di Sacco,initial,False,False,announced,battery
DEU-00626-00768_01_03_00,null,True,Tesla,cell_manufacturing,DEU,null,null,null,null,False,null,null,Lausitz,initial,True,False,announced,battery
ITA-00681-00266_01_04_00,null,True,Ferrari,module_assembly,ITA,null,06-2022,null,null,False,null,null,Maranello,initial,False,False,announced,battery
FRA-00135-01424_01_03_00,null,True,ACC,cell_manufacturing,FRA,null,null,null,null,False,null,null,Bruges,initial,True,False,actual,battery
FRA-00396-00824_07_01_00,null,True,Verkor,EV_component_manufacturing,FRA,null,null,null,null,False,null,null,Grenoble,initial,True,False,actual,vehicle
ESP-07429-01118_01_00_00,null,True,Iberdrola,deployment,ESP,null,null,null,null,False,null,null,"Almaraz, Extremadura",initial,True,,operational,battery
DEU-00620-00024_07_01_02,null,True,Akasol,EV_component_manufacturing,DEU,null,null,null,null,False,null,null,Langen,second expansion,True,False,actual,vehicle
GBR-00127-00759_01_03_01,null,True,Tata Group,cell_manufacturing,GBR,null,null,null,null,False,null,null,Bridgwater,first expansion,True,False,actual,battery
BEL-00366-10125_08_00_00,null,True,Storm,deployment,BEL,07-2021,null,null,null,False,null,null,Ghent,initial,False,False,actual,wind
ITA-00878-10496_01_05_01,null,True,Glencore Li-Cycle,recycling,ITA,null,null,null,null,False,null,null,Portovesme,first expansion,False,False,announced,battery
DEU-01150-00617_01_03_01,100 MWh,True,Porsche,cell_manufacturing,DEU,null,12-2020,null,null,False,null,null,"""T\xFCbingen""",first expansion,True,False,actual,battery
DEU-00094-00768_01_03_00,null,True,Tesla,cell_manufacturing,DEU,01-2020,null,null,null,False,null,null,Berlin,initial,True,False,actual,battery
DEU-01150-08707_03_00_00,null,True,"""Eberhard Karls University of T\xFCbingen""",deployment,DEU,null,null,null,null,False,null,null,"""T\xFCbingen""",initial,True,False,announced,hydroelectric
DEU-00001-00159_01_05_01,null,True,Cylib,recycling,DEU,null,null,null,null,False,null,null,Aachen,first expansion,False,False,actual,battery
HUN-00249-00120_01_04_01,null,True,CATL,module_assembly,HUN,12-2022,null,null,null,False,null,null,Debrecen,first expansion,True,False,actual,battery
DEU-10293-02065_01_03_00,null,True,sonnen,cell_manufacturing,DEU,null,null,null,null,False,null,null,InnovationHub,initial,True,False,announced,battery
LTU-03212-03514_06_04_01,null,True,Solitek,modules,LTU,02-2019,null,null,01-2020,False,null,null,Vilnius,first expansion,False,False,actual,solar
DEU-00094-00582_01_03_00,null,True,Northvolt,cell_manufacturing,DEU,null,null,null,null,False,null,null,Berlin,initial,True,False,actual,battery
DEU-00001-00120_01_03_00,null,True,CATL,cell_manufacturing,DEU,null,null,null,null,False,null,null,Aachen,initial,True,False,announced,battery
ITA-01705-01480_01_00_00,null,True,Brenmiller Energy,deployment,ITA,null,null,null,10-2022,True,null,null,Tuscany,initial,False,False,operational,battery
ITA-01847-03341_06_03_00,null,True,Recom,cell,ITA,null,null,null,null,False,null,null,Padua,initial,True,False,actual,solar
LTU-07310-02881_04_01_00,null,True,European Energy,green_hydrogen,LTU,null,null,null,null,False,null,null,Skuodas,initial,True,False,announced,hydrogen
DEU-00375-00768_01_03_00,null,True,Tesla,cell_manufacturing,DEU,null,null,null,null,False,null,null,Gigafactory,initial,True,False,actual,battery
DEU-00755-00120_01_04_00,null,True,CATL,module_assembly,DEU,null,null,null,null,False,null,null,Munich,initial,True,False,announced,battery
DEU-10230-00832_01_03_00,40 GWh,True,Volkswagen,cell_manufacturing,DEU,null,07-2021,null,null,False,null,null,near Wolfsburg,initial,True,False,announced,battery
BEL-00830-00654_01_00_00,null,True,Renault Group,deployment,BEL,null,null,null,null,False,null,null,Olen,initial,False,False,announced,battery
ITA-00878-00323_01_05_01,"50,000 to 70,000 tonnes",True,Glencore,recycling,ITA,null,05-2023,null,null,False,null,null,Portovesme,first expansion,True,,announced,battery
DEU-00546-02453_01_03_00,null,True,Stellantis Group,cell_manufacturing,DEU,null,04-2021,null,null,False,null,null,Kaiserslautern,initial,True,False,announced,battery
DEU-00107-00261_01_03_00,null,True,Farasis Energy,cell_manufacturing,DEU,null,null,01-2022,null,False,null,null,Bitterfeld,initial,False,True,cancelled,battery
ITA-03951-02324_07_05_00,null,True,Iveco,ICE_vehicle_production,ITA,null,null,null,null,False,null,null,Foggia,initial,False,False,operational,vehicle
BEL-00366-00768_07_02_00,null,True,Tesla,battery_vehicle_assembly,BEL,null,null,null,null,False,null,null,Ghent,initial,True,False,announced,vehicle
ITA-00713-00650_01_05_00,null,True,Reefilla,recycling,ITA,null,07-2023,null,null,False,null,null,Milan,initial,False,False,announced,battery
ESP-02233-02075_07_00_00,null,True,"""Carburos Met\xE1licos""",deployment,ESP,null,null,null,null,False,null,null,Galicia,initial,True,False,announced,vehicle
BEL-01622-00615_04_04_00,null,True,Plug Power,electrolysers,BEL,null,null,null,null,False,null,null,Antwerp,initial,True,False,announced,hydrogen
DEU-00626-00768_07_02_00,null,True,Tesla,battery_vehicle_assembly,DEU,null,null,null,null,False,null,null,Lausitz,initial,True,False,announced,vehicle
DEU-00037-00120_01_04_00,null,True,CATL,module_assembly,DEU,10-2019,02-2019,null,null,False,"""\u20AC240 million""",null,Arnstadt,initial,True,False,actual,battery
ESP-07711-08029_07_00_00,null,True,Renfe,deployment,ESP,null,null,null,null,False,null,null,Canfranc,initial,True,False,actual,vehicle
DEU-00369-00768_07_02_00,null,True,Tesla,battery_vehicle_assembly,DEU,null,null,null,null,False,null,null,Giga Berlin,initial,True,False,actual,vehicle
SWE-08655-08808_01_03_00,null,True,Enerpoly,cell_manufacturing,SWE,06-2023,null,null,null,False,null,null,northern Sweden,initial,True,False,actual,battery
ESP-00767-00367_01_04_00,null,True,Hyundai,module_assembly,ESP,04-2024,null,null,null,True,null,null,Navarra,initial,False,False,actual,battery
PRT-00998-00315_01_01_00,null,True,Galp,materials_refining,PRT,null,null,02-2024,null,False,null,null,"""Set\xFAbal""",initial,False,False,cancelled,battery
FRA-00274-00165_01_03_00,null,True,DS Automobiles,cell_manufacturing,FRA,null,null,null,null,False,null,null,Douvrin,initial,True,False,announced,battery
DEU-01584-01357_01_03_00,null,True,University of Duisburg-Essen,cell_manufacturing,DEU,12-2022,null,null,null,False,null,null,Duisburg,initial,True,False,actual,battery
GBR-01233-08859_01_03_00,null,True,Eurocell,cell_manufacturing,GBR,02-2022,02-2022,null,null,False,"""\xA3600 million""",null,Western Europe,initial,True,False,actual,battery
ESP-04218-08033_01_00_00,200 MW,True,Rolwind Renovables,deployment,ESP,null,null,null,null,False,null,null,"""C\xE1diz""",initial,True,,announced,battery
DEU-00456-00617_01_03_00,null,True,Porsche,cell_manufacturing,DEU,null,null,null,null,False,null,null,Heilbronn,initial,True,False,announced,battery
GBR-00127-00759_01_03_00,null,True,Tata Group,cell_manufacturing,GBR,null,null,null,06-2026,False,null,null,Bridgwater,initial,False,False,announced,battery
ESP-02405-00716_01_00_00,null,True,Siemens,deployment,ESP,null,null,null,null,False,null,null,Motril,initial,False,False,announced,battery
DEU-00418-00617_01_03_00,null,True,Porsche,cell_manufacturing,DEU,null,null,null,null,False,null,null,"""G\xE4rtringen""",initial,True,False,announced,battery
DEU-00001-00120_07_02_00,null,True,CATL,battery_vehicle_assembly,DEU,null,null,null,null,False,null,null,Aachen,initial,True,False,announced,vehicle
ITA-00878-10496_01_05_00,null,True,Glencore Li-Cycle,recycling,ITA,10-2023,null,null,null,False,null,null,Portovesme,initial,False,False,actual,battery
AUT-01313-00434_01_04_00,null,True,Kreisel Electric,module_assembly,AUT,03-2016,null,null,03-2017,True,null,null,northern Austria,initial,False,False,actual,battery
DEU-01150-00617_01_03_00,100 MWh,True,Porsche,cell_manufacturing,DEU,null,12-2020,null,null,False,null,null,"""T\xFCbingen""",initial,True,False,announced,battery
